county_id,rate
01001,0.0209205020920502
01003,0.0186292734179261
01005,0.0149427517950708
01007,0.021932424422051
01009,0.0231599607458292
01011,0.00788288288288288
01013,0.014411379374883
01015,0.0192092607090929
01017,0.0170259011048723
01019,0.015973630831643
01021,0.0150549061282324
01023,0
01025,0.0143137087841868
01027,0.0166865315852205
01029,0.0199619771863118
01031,0.0198196797761542
01033,0.0194220748460445
01035,0.0126509488211616
01037,0.0176991150442478
01039,0.0132719872588922
01041,0.0195121951219512
01043,0.0199688979995759
01045,0.0222222222222222
01047,0.0125310973924261
01049,0.0173755463170238
01051,0.0209669571371699
01053,0.0130349237579931
01055,0.0187186514297533
01057,0.0190226303706133
01059,0.0173824130879346
01061,0.0161970872464952
01063,0.00580270793036751
01065,0.0183992640294388
01067,0.0168517809268479
01069,0.0174736075718966
01071,0.0245391705069124
01073,0.0173957366062417
01075,0.0204859456884231
01077,0.0210460943969086
01079,0.0164962058726493
01081,0.0201706294526371
01083,0.0198675496688742
01085,0.0127768313458262
01087,0.01099404489235
01089,0.0306071971434482
01091,0.0113881798547025
01093,0.0175476603119584
01095,0.0203735144312394
01097,0.0215247882238578
01099,0.0120663650075415
01101,0.015583564720931
01103,0.027769241514178
01105,0.00881057268722467
01107,0.0115313653136531
01109,0.0112885462555066
01111,0.01663272233537
01113,0.0286448769739258
01115,0.0207192480588476
01117,0.0254945739654188
01119,0
01121,0.0166069526483974
01123,0.0147527910685805
01125,0.0162804399057345
01127,0.0195126734323675
01129,0.0133451957295374
01131,0.0082135523613963
01133,0.0183955033214103
02020,0.0337230337230337
02090,0.0436576143004469
02110,0.0159720489143998
02122,0.0147949673811743
02130,0.00989010989010989
02150,0.00835945663531871
02170,0.0181144215974262
02220,0.00826446280991736
04001,0.0181818181818182
04003,0.0246778838866151
04005,0.0223194748358862
04007,0.0251916757940854
04009,0.02220367278798
04011,0.0135542168674699
04012,0.0187537810042347
04013,0.0349618479760086
04015,0.0306735948637031
04017,0.0195857177399855
04019,0.0256574955019536
04021,0.0315458318193119
04023,0.00419051512673753
04025,0.032122905027933
04027,0.0133205534665389
05001,0.0149690855841198
05003,0.0159758203799655
05005,0.0305863342566944
05007,0.0235325672661566
05009,0.0195068400608005
05011,0.0115325474115838
05013,0
05015,0.016072600043735
05017,0.0162577593851611
05019,0.0139189607175998
05021,0.0236730164601443
05023,0.0211012861736334
05025,0.0195799216803133
05027,0.0149759819157954
05029,0.014819944598338
05031,0.0198512957482134
05033,0.0191728904247018
05035,0.0199726609963548
05037,0.0157722987672226
05039,0.0142725598526703
05041,0.0100470957613815
05043,0.0162032406481296
05045,0.0227026075734022
05047,0.0157894736842105
05049,0.0216552951646396
05051,0.0185585634905428
05053,0.0225285810356422
05055,0.0202285072110882
05057,0.0150292234901197
05059,0.0207695873898934
05061,0.0150571131879543
05063,0.0228840946807581
05065,0.0218120805369128
05067,0.0170333569907736
05069,0.0174488300848022
05071,0.014496833216045
05073,0.0131690739167375
05075,0.021468441391155
05077,0.00910010111223458
05079,0.0136986301369863
05081,0.0217391304347826
05083,0.0177530471648119
05085,0.0254395980817538
05087,0.0174093264248705
05089,0.0228074300493769
05091,0.0256711409395973
05093,0.0165088191849857
05095,0.0115761353517364
05097,0.0116878652457889
05099,0.0168674698795181
05101,0
05103,0.016016713091922
05105,0.0198717948717949
05107,0.00917010545621275
05109,0.00984009840098401
05111,0.0197877831947233
05113,0.0226670591698558
05115,0.0160739288714646
05117,0.0162866449511401
05119,0.0220867530353388
05121,0.0230729789779525
05123,0.0145435430173471
05125,0.0267198706940095
05127,0.00763636363636364
05129,0.00881057268722467
05131,0.0200330153045522
05133,0.0142641020099416
05135,0.0194410692588092
05137,0.0178571428571429
05139,0.0168975490942305
05141,0.022785622593068
05143,0.0158632317482188
05145,0.0237125748502994
05147,0.0189504373177843
05149,0.0110267091399167
06001,0.0125206852594268
06003,0.01171875
06005,0.023282522447275
06007,0.023360496701591
06009,0.0221398305084746
06011,0.0114127082048118
06013,0.0166035977610014
06015,0.0157517899761337
06017,0.0204405393861737
06019,0.0208420601443699
06021,0.0208499124621996
06023,0.0191780821917808
06025,0.00699494638234932
06027,0.0282787797817858
06029,0.0235931974735809
06031,0.0180317254775008
06033,0.00449034575662326
06035,0.0262301359372008
06037,0.0148760807183523
06039,0.0212269093739708
06041,0.0108090901541783
06043,0.0170018660584698
06045,0.00211864406779661
06047,0.0156795306256639
06049,0.0203094777562863
06051,0.0113879003558719
06053,0.0134480236982685
06055,0.0156031421500054
06057,0.0184358439055725
06059,0.0229037939001975
06061,0.0190844373202584
06063,0.0129107981220657
06065,0.0210083891367788
06067,0.0161637817507559
06069,0.027901176837347
06071,0.0199809124544056
06073,0.0164503180283083
06075,0.00445841039406782
06077,0.0192672045907157
06079,0.0182711066263034
06081,0.0137434940850446
06083,0.0143126706279107
06085,0.0184041325231095
06087,0.014906283782755
06089,0.0250664493723687
06091,0.0330578512396694
06093,0.0218191613540451
06095,0.017885002571187
06097,0.0151265084868949
06099,0.0211914513716492
06101,0.017806325717538
06103,0.0238781163434903
06105,0.00793650793650794
06107,0.0162523306401492
06109,0.02458391563969
06111,0.0249073973840643
06113,0.0100913894369231
06115,0.0192474423443732
08001,0.0793894075209388
08003,0.0409057706355004
08005,0.0740966118248065
08007,0.0343878954607978
08009,0.0452674897119342
08011,0.0842332613390929
08013,0.0349096462204123
08014,0.0735294117647059
08015,0.0502154458070931
08017,0.0104712041884817
08019,0.0381565906838454
08021,0.029038112522686
08023,0.0225563909774436
08025,0.0535714285714286
08027,0.0368188512518409
08029,0.0564899451553931
08031,0.0387975024729286
08033,0.0769230769230769
08035,0.069980856300708
08037,0.0109952391747903
08039,0.0768192250573782
08041,0.0649301198099345
08043,0.0628334321280379
08045,0.0422314911366006
08047,0.0454545454545455
08049,0.0106382978723404
08051,0.0353525322740814
08053,0
08055,0.0359147025813693
08057,0
08059,0.0888621266531887
08061,0.0793650793650794
08063,0.0662824207492795
08065,0.0431876606683805
08067,0.033143153526971
08069,0.0582950707699313
08071,0.0433458294283037
08073,0.053206002728513
08075,0.0788763688303444
08077,0.0592737830398552
08079,0.00840336134453781
08081,0.0683760683760684
08083,0.0390817163159333
08085,0.0527429135523904
08087,0.0616969696969697
08089,0.0577630610743194
08091,0.0252442996742671
08093,0.0503794266441821
08095,0.0573453608247423
08097,0.00938750384733764
08099,0.068776628119294
08101,0.0686937147778548
08103,0.0523076923076923
08105,0.0477772100153296
08107,0.0151111111111111
08109,0.0406593406593407
08111,0
08113,0.00386100386100386
08115,0.0840652446675031
08117,0.0171091445427729
08119,0.0527920019507437
08121,0.0685483870967742
08123,0.0673301372957506
08125,0.0727848101265823
09001,0.0334606604953141
09003,0.0492912181636374
09005,0.0412152045465523
09007,0.0434918475763313
09009,0.0489388534872783
09011,0.0361142801064782
09013,0.0536704318019738
09015,0.0419216166180301
10001,0.0501237021019617
10003,0.0618882865547929
10005,0.0361737465867185
11001,0.00647639882877896
12001,0.0166625448250278
12003,0.0183087664856478
12005,0.0181483035607241
12007,0.0184273456182304
12009,0.0309018248350908
12011,0.0253735025989539
12013,0.0182323856613103
12015,0.0396692941689989
12017,0.0420614365800085
12019,0.0321656752588676
12021,0.0171145540989069
